5514
5514
5522
[0, 0, 1, 1000, 0, 0.0, 1.0, 0.5416666666666666]
Iteration 1, loss = 0.68436320
Iteration 4412, loss = 0.44220449
Iteration 4413, loss = 0.44206657
Iteration 4414, loss = 0.44171653
Iteration 4415, loss = 0.44170524
Iteration 4416, loss = 0.44207681
Iteration 4417, loss = 0.44281853
Iteration 4418, loss = 0.44316667
Iteration 4419, loss = 0.44229651
Iteration 4420, loss = 0.44193366
Iteration 4421, loss = 0.44303780
Iteration 4422, loss = 0.44210638
Iteration 4423, loss = 0.44271153
Iteration 4424, loss = 0.44239682
Iteration 4425, loss = 0.44190983
Iteration 4426, loss = 0.44207446
Iteration 4427, loss = 0.44259340
Iteration 4428, loss = 0.44298215
Iteration 4429, loss = 0.44239973
Iteration 4430, loss = 0.44189753
Iteration 4431, loss = 0.44156203
Iteration 4432, loss = 0.44312924
Iteration 4433, loss = 0.44225043
Iteration 4434, loss = 0.44308107
Iteration 4435, loss = 0.44150904
Iteration 4436, loss = 0.44247520
Iteration 4437, loss = 0.44154455
Iteration 4438, loss = 0.44168377
Iteration 4439, loss = 0.44186560
Iteration 4440, loss = 0.44165806
Iteration 4441, loss = 0.44186604
Iteration 4442, loss = 0.44148316
Iteration 4443, loss = 0.44165479
Iteration 4444, loss = 0.44197491
Iteration 4445, loss = 0.44176643
Iteration 4446, loss = 0.44233305
Iteration 4447, loss = 0.44211007
Iteration 4448, loss = 0.44201084
Iteration 4449, loss = 0.44259068
Iteration 4450, loss = 0.44120753
Iteration 4451, loss = 0.44270334
Iteration 4452, loss = 0.44230114
Iteration 4453, loss = 0.44209222
Iteration 4454, loss = 0.44132090
Iteration 4455, loss = 0.44387017
Iteration 4456, loss = 0.44158191
Iteration 4457, loss = 0.44237033
Iteration 4458, loss = 0.44194146
Iteration 4459, loss = 0.44258411
Iteration 4460, loss = 0.44153740
Iteration 4461, loss = 0.44125772
Iteration 4462, loss = 0.44290700
Iteration 4463, loss = 0.44294492
Iteration 4464, loss = 0.44181727
Iteration 4465, loss = 0.44223733
Iteration 4466, loss = 0.44141603
Iteration 4467, loss = 0.44210139
Iteration 4468, loss = 0.44184845
Iteration 4469, loss = 0.44171939
Iteration 4470, loss = 0.44271191
Iteration 4471, loss = 0.44193525
Iteration 4472, loss = 0.44196081
Iteration 4473, loss = 0.44178854
Iteration 4474, loss = 0.44234469
Iteration 4475, loss = 0.44116631
Iteration 4476, loss = 0.44226586
Iteration 4477, loss = 0.44206160
Iteration 4478, loss = 0.44221307
Iteration 4479, loss = 0.44197952
Iteration 4480, loss = 0.44246279
Iteration 4481, loss = 0.44238856
Iteration 4482, loss = 0.44140817
Iteration 4483, loss = 0.44204146
Iteration 4484, loss = 0.44120948
Iteration 4485, loss = 0.44237184
Iteration 4486, loss = 0.44226948
Iteration 4487, loss = 0.44169686
Iteration 4488, loss = 0.44270059
Iteration 4489, loss = 0.44115948
Iteration 4490, loss = 0.44138528
Iteration 4491, loss = 0.44193403
Iteration 4492, loss = 0.44236410
Iteration 4493, loss = 0.44166814
Iteration 4494, loss = 0.44224056
Iteration 4495, loss = 0.44196155
Iteration 4496, loss = 0.44144380
Iteration 4497, loss = 0.44161346
Iteration 4498, loss = 0.44192787
Iteration 4499, loss = 0.44175646
Iteration 4500, loss = 0.44197452
Iteration 4501, loss = 0.44166768
Iteration 4502, loss = 0.44212515
Iteration 4503, loss = 0.44187345
Iteration 4504, loss = 0.44141632
Iteration 4505, loss = 0.44291476
Iteration 4506, loss = 0.44124586
Iteration 4507, loss = 0.44206883
Iteration 4508, loss = 0.44114901
Iteration 4509, loss = 0.44181393
Iteration 4510, loss = 0.44256494
Iteration 4511, loss = 0.44159334
Iteration 4512, loss = 0.44267973
Iteration 4513, loss = 0.44218739
Iteration 4514, loss = 0.44145192
Iteration 4515, loss = 0.44140051
Iteration 4516, loss = 0.44125869
Iteration 4517, loss = 0.44127918
Iteration 4518, loss = 0.44119923
Iteration 4519, loss = 0.44139971
Iteration 4520, loss = 0.44210766
Iteration 4521, loss = 0.44274514
Iteration 4522, loss = 0.44183682
Iteration 4523, loss = 0.44401953
Iteration 4524, loss = 0.44224555
Iteration 4525, loss = 0.44203444
Iteration 4526, loss = 0.44111105
Iteration 4527, loss = 0.44095617
Iteration 4528, loss = 0.44160679
Iteration 4529, loss = 0.44130542
Iteration 4530, loss = 0.44146777
Iteration 4531, loss = 0.44136972
Iteration 4532, loss = 0.44186906
Iteration 4533, loss = 0.44203630
Iteration 4534, loss = 0.44130741
Iteration 4535, loss = 0.44185010
Iteration 4536, loss = 0.44137726
Iteration 4537, loss = 0.44169898
Iteration 4538, loss = 0.44144869
Iteration 4539, loss = 0.44107679
Iteration 4540, loss = 0.44124324
Iteration 4541, loss = 0.44250534
Iteration 4542, loss = 0.44146299
Iteration 4543, loss = 0.44169410
Iteration 4544, loss = 0.44222197
Iteration 4545, loss = 0.44229161
Iteration 4546, loss = 0.44224352
Iteration 4547, loss = 0.44167047
Iteration 4548, loss = 0.44154871
Iteration 4549, loss = 0.44181960
Iteration 4550, loss = 0.44177381
Iteration 4551, loss = 0.44151802
Iteration 4552, loss = 0.44186753
Iteration 4553, loss = 0.44085580
Iteration 4554, loss = 0.44327936
Iteration 4555, loss = 0.44199861
Iteration 4556, loss = 0.44216379
Iteration 4557, loss = 0.44212515
Iteration 4558, loss = 0.44200548
Iteration 4559, loss = 0.44199104
Iteration 4560, loss = 0.44196335
Iteration 4561, loss = 0.44145712
Iteration 4562, loss = 0.44158673
Iteration 4563, loss = 0.44174323
Iteration 4564, loss = 0.44106352
Iteration 4565, loss = 0.44144943
Iteration 4566, loss = 0.44142445
Iteration 4567, loss = 0.44174624
Iteration 4568, loss = 0.44139760
Iteration 4569, loss = 0.44274055
Iteration 4570, loss = 0.44135562
Iteration 4571, loss = 0.44109275
Iteration 4572, loss = 0.44118299
Iteration 4573, loss = 0.44265202
Iteration 4574, loss = 0.44158307
Iteration 4575, loss = 0.44124269
Iteration 4576, loss = 0.44146518
Iteration 4577, loss = 0.44137526
Iteration 4578, loss = 0.44162795
Iteration 4579, loss = 0.44317150
Iteration 4580, loss = 0.44348962
Iteration 4581, loss = 0.44106545
Iteration 4582, loss = 0.44167904
Iteration 4583, loss = 0.44082331
Iteration 4584, loss = 0.44129784
Iteration 4585, loss = 0.44211123
Iteration 4586, loss = 0.44087964
Iteration 4587, loss = 0.44195885
Iteration 4588, loss = 0.44115075
Iteration 4589, loss = 0.44111959
Iteration 4590, loss = 0.44187232
Iteration 4591, loss = 0.44134483
Iteration 4592, loss = 0.44179850
Iteration 4593, loss = 0.44209550
Iteration 4594, loss = 0.44236877
Iteration 4595, loss = 0.44168715
Iteration 4596, loss = 0.44186975
Iteration 4597, loss = 0.44064212
Iteration 4598, loss = 0.44172012
Iteration 4599, loss = 0.44163529
Iteration 4600, loss = 0.44324271
Iteration 4601, loss = 0.44085182
Iteration 4602, loss = 0.44086909
Iteration 4603, loss = 0.44104228
Iteration 4604, loss = 0.44183849
Iteration 4605, loss = 0.44206295
Iteration 4606, loss = 0.44129898
Iteration 4607, loss = 0.44281250
Iteration 4608, loss = 0.44183495
Iteration 4609, loss = 0.44114545
Iteration 4610, loss = 0.44285008
Iteration 4611, loss = 0.44063964
Iteration 4612, loss = 0.44164381
Iteration 4613, loss = 0.44161231
Iteration 4614, loss = 0.44188752
Iteration 4615, loss = 0.44148103
Iteration 4616, loss = 0.44109911
Iteration 4617, loss = 0.44225232
Iteration 4618, loss = 0.44093095
Iteration 4619, loss = 0.44119364
Iteration 4620, loss = 0.44138348
Iteration 4621, loss = 0.44077591
Iteration 4622, loss = 0.44174075
Iteration 4623, loss = 0.44266946
Iteration 4624, loss = 0.44465157
Iteration 4625, loss = 0.44139957
Iteration 4626, loss = 0.44125636
Iteration 4627, loss = 0.44065690
Iteration 4628, loss = 0.44112923
Iteration 4629, loss = 0.44046704
Iteration 4630, loss = 0.44401010
Iteration 4631, loss = 0.44097329
Iteration 4632, loss = 0.44093638
Iteration 4633, loss = 0.44207535
Iteration 4634, loss = 0.44027869
Iteration 4635, loss = 0.44187929
Iteration 4636, loss = 0.44191447
Iteration 4637, loss = 0.44194808
Iteration 4638, loss = 0.44040298
Iteration 4639, loss = 0.44184068
Iteration 4640, loss = 0.44087203
Iteration 4641, loss = 0.44132003
Iteration 4642, loss = 0.44056793
Iteration 4643, loss = 0.44047374
Iteration 4644, loss = 0.44202778
Iteration 4645, loss = 0.44126491
Iteration 4646, loss = 0.44125391
Iteration 4647, loss = 0.44115163
Iteration 4648, loss = 0.44080608
Iteration 4649, loss = 0.44108350
Iteration 4650, loss = 0.44101566
Iteration 4651, loss = 0.44044831
Iteration 4652, loss = 0.44247616
Iteration 4653, loss = 0.44053301
Iteration 4654, loss = 0.44149564
Iteration 4655, loss = 0.44173255
Iteration 4656, loss = 0.44061939
Iteration 4657, loss = 0.44164958
Iteration 4658, loss = 0.44146539
Iteration 4659, loss = 0.44125276
Iteration 4660, loss = 0.44266015
Iteration 4661, loss = 0.44158781
Iteration 4662, loss = 0.44088598
Iteration 4663, loss = 0.44064309
Iteration 4664, loss = 0.44103944
Iteration 4665, loss = 0.44304235
Iteration 4666, loss = 0.44074363
Iteration 4667, loss = 0.44186066
Iteration 4668, loss = 0.44091347
Iteration 4669, loss = 0.44167136
Iteration 4670, loss = 0.44060143
Iteration 4671, loss = 0.44088426
Iteration 4672, loss = 0.44112704
Iteration 4673, loss = 0.44088701
Iteration 4674, loss = 0.44171358
Iteration 4675, loss = 0.44155520
Iteration 4676, loss = 0.44173614
Iteration 4677, loss = 0.44124391
Iteration 4678, loss = 0.44092911
Iteration 4679, loss = 0.44162636
Iteration 4680, loss = 0.44120983
Iteration 4681, loss = 0.44069358
Iteration 4682, loss = 0.44112689
Iteration 4683, loss = 0.44171976
Iteration 4684, loss = 0.44124625
Iteration 4685, loss = 0.44074425
Iteration 4686, loss = 0.44099042
Iteration 4687, loss = 0.44121548
Iteration 4688, loss = 0.44193771
Iteration 4689, loss = 0.44057559
Iteration 4690, loss = 0.44129655
Iteration 4691, loss = 0.44102921
Iteration 4692, loss = 0.44078519
Iteration 4693, loss = 0.44158471
Iteration 4694, loss = 0.44078019
Iteration 4695, loss = 0.44074096
Iteration 4696, loss = 0.44041754
Iteration 4697, loss = 0.44158164
Iteration 4698, loss = 0.44064009
Iteration 4699, loss = 0.44100936
Iteration 4700, loss = 0.44048890
Iteration 4701, loss = 0.44196519
Iteration 4702, loss = 0.44043926
Iteration 4703, loss = 0.44117422
Iteration 4704, loss = 0.44088123
Iteration 4705, loss = 0.44166955
Iteration 4706, loss = 0.44143945
Iteration 4707, loss = 0.44075042
Iteration 4708, loss = 0.44043649
Iteration 4709, loss = 0.44070589
Iteration 4710, loss = 0.44060301
Iteration 4711, loss = 0.44119378
Iteration 4712, loss = 0.44102665
Iteration 4713, loss = 0.44089731
Iteration 4714, loss = 0.44075740
Iteration 4715, loss = 0.44101181
Iteration 4716, loss = 0.44075636
Iteration 4717, loss = 0.44052879
Iteration 4718, loss = 0.44072736
Iteration 4719, loss = 0.44086986
Iteration 4720, loss = 0.44063789
Iteration 4721, loss = 0.44204260
Iteration 4722, loss = 0.44108188
Iteration 4723, loss = 0.44077910
Iteration 4724, loss = 0.44128554
Iteration 4725, loss = 0.44124327
Iteration 4726, loss = 0.44033303
Iteration 4727, loss = 0.44123229
Iteration 4728, loss = 0.44091044
Iteration 4729, loss = 0.44024985
Iteration 4730, loss = 0.44093481
Iteration 4731, loss = 0.44124451
Iteration 4732, loss = 0.44071389
Iteration 4733, loss = 0.44083163
Iteration 4734, loss = 0.44077380
Iteration 4735, loss = 0.44083262
Iteration 4736, loss = 0.44146202
Iteration 4737, loss = 0.44060456
Iteration 4738, loss = 0.44039204
Iteration 4739, loss = 0.44017474
Iteration 4740, loss = 0.44048985
Iteration 4741, loss = 0.44170082
Iteration 4742, loss = 0.44064127
Iteration 4743, loss = 0.44080158
Iteration 4744, loss = 0.44087132
Iteration 4745, loss = 0.44084770
Iteration 4746, loss = 0.44062023
Iteration 4747, loss = 0.44017519
Iteration 4748, loss = 0.44066847
Iteration 4749, loss = 0.44055436
Iteration 4750, loss = 0.44132042
Iteration 4751, loss = 0.44100573
Iteration 4752, loss = 0.44017866
Iteration 4753, loss = 0.44098842
Iteration 4754, loss = 0.44080212
Iteration 4755, loss = 0.44071056
Iteration 4756, loss = 0.44149618
Iteration 4757, loss = 0.44112721
Iteration 4758, loss = 0.44093287
Iteration 4759, loss = 0.44005079
Iteration 4760, loss = 0.44175174
Iteration 4761, loss = 0.44022061
Iteration 4762, loss = 0.44093329
Iteration 4763, loss = 0.44060897
Iteration 4764, loss = 0.44095827
Iteration 4765, loss = 0.44053767
Iteration 4766, loss = 0.44089134
Iteration 4767, loss = 0.44054346
Iteration 4768, loss = 0.44105577
Iteration 4769, loss = 0.44264052
Iteration 4770, loss = 0.44077750
Iteration 4771, loss = 0.44101699
Iteration 4772, loss = 0.44131019
Iteration 4773, loss = 0.44066706
Iteration 4774, loss = 0.44085579
Iteration 4775, loss = 0.44077177
Iteration 4776, loss = 0.44258562
Iteration 4777, loss = 0.43992541
Iteration 4778, loss = 0.44119333
Iteration 4779, loss = 0.44204925
Iteration 4780, loss = 0.44083846
Iteration 4781, loss = 0.44072230
Iteration 4782, loss = 0.44095980
Iteration 4783, loss = 0.44075798
Iteration 4784, loss = 0.44041029
Iteration 4785, loss = 0.44056434
Iteration 4786, loss = 0.44083520
Iteration 4787, loss = 0.44026429
Iteration 4788, loss = 0.44022818
Iteration 4789, loss = 0.44002642
Iteration 4790, loss = 0.44078756
Iteration 4791, loss = 0.44055170
Iteration 4792, loss = 0.44108422
Iteration 4793, loss = 0.44024607
Iteration 4794, loss = 0.44104447
Iteration 4795, loss = 0.44042367
Iteration 4796, loss = 0.44001231
Iteration 4797, loss = 0.44038624
Iteration 4798, loss = 0.44163714
Iteration 4799, loss = 0.44092801
Iteration 4800, loss = 0.44120447
Iteration 4801, loss = 0.44052787
Iteration 4802, loss = 0.44172951
Iteration 4803, loss = 0.44143598
Iteration 4804, loss = 0.44077803
Iteration 4805, loss = 0.44026315
Iteration 4806, loss = 0.44154315
Iteration 4807, loss = 0.44101095
Iteration 4808, loss = 0.44181775
Iteration 4809, loss = 0.44037251
Iteration 4810, loss = 0.44053720
Iteration 4811, loss = 0.44143775
Iteration 4812, loss = 0.43981257
Iteration 4813, loss = 0.44082711
Iteration 4814, loss = 0.44055661
Iteration 4815, loss = 0.43973307
Iteration 4816, loss = 0.44065905
Iteration 4817, loss = 0.44159287
Iteration 4818, loss = 0.44090195
Iteration 4819, loss = 0.44099222
Iteration 4820, loss = 0.44017088
Iteration 4821, loss = 0.44131579
Iteration 4822, loss = 0.44037606
Iteration 4823, loss = 0.44228396
Iteration 4824, loss = 0.44085147
Iteration 4825, loss = 0.44037407
Iteration 4826, loss = 0.44017573
Iteration 4827, loss = 0.44054948
Iteration 4828, loss = 0.44097946
Iteration 4829, loss = 0.44193927
Iteration 4830, loss = 0.44130450
Iteration 4831, loss = 0.44249576
Iteration 4832, loss = 0.44012517
Iteration 4833, loss = 0.44088209
Iteration 4834, loss = 0.44189620
Iteration 4835, loss = 0.44161842
Iteration 4836, loss = 0.44019317
Iteration 4837, loss = 0.44049654
Iteration 4838, loss = 0.44164313
Iteration 4839, loss = 0.44041782
Iteration 4840, loss = 0.44025519
Iteration 4841, loss = 0.44076091
Iteration 4842, loss = 0.44035213
Iteration 4843, loss = 0.44022131
Iteration 4844, loss = 0.44022121
Iteration 4845, loss = 0.44098642
Iteration 4846, loss = 0.44107282
Iteration 4847, loss = 0.44114439
Iteration 4848, loss = 0.44061772
Iteration 4849, loss = 0.44006913
Iteration 4850, loss = 0.44102818
Iteration 4851, loss = 0.44083261
Iteration 4852, loss = 0.44038657
Iteration 4853, loss = 0.44098383
Iteration 4854, loss = 0.44025260
Iteration 4855, loss = 0.44039174
Iteration 4856, loss = 0.44105936
Iteration 4857, loss = 0.44062734
Iteration 4858, loss = 0.44026489
Iteration 4859, loss = 0.44004955
Iteration 4860, loss = 0.44015156
Iteration 4861, loss = 0.44014500
Iteration 4862, loss = 0.44065102
Iteration 4863, loss = 0.43987955
Iteration 4864, loss = 0.44019836
Iteration 4865, loss = 0.44094275
Iteration 4866, loss = 0.43996161
Iteration 4867, loss = 0.44011873
Iteration 4868, loss = 0.44020806
Iteration 4869, loss = 0.44130567
Iteration 4870, loss = 0.44011176
Iteration 4871, loss = 0.44125185
Iteration 4872, loss = 0.43990888
Iteration 4873, loss = 0.44070948
Iteration 4874, loss = 0.44007272
Iteration 4875, loss = 0.43991677
Iteration 4876, loss = 0.43989887
Iteration 4877, loss = 0.44104230
Iteration 4878, loss = 0.44005288
Iteration 4879, loss = 0.44004148
Iteration 4880, loss = 0.44036891
Iteration 4881, loss = 0.43972386
Iteration 4882, loss = 0.44144693
Iteration 4883, loss = 0.44002923
Iteration 4884, loss = 0.44028686
Iteration 4885, loss = 0.44123887
Iteration 4886, loss = 0.44119126
Iteration 4887, loss = 0.43984874
Iteration 4888, loss = 0.44192846
Iteration 4889, loss = 0.43983697
Iteration 4890, loss = 0.44085967
Iteration 4891, loss = 0.43990533
Iteration 4892, loss = 0.44054122
Iteration 4893, loss = 0.43982968
Iteration 4894, loss = 0.44091121
Iteration 4895, loss = 0.44164986
Iteration 4896, loss = 0.44151492
Iteration 4897, loss = 0.44039865
Iteration 4898, loss = 0.44019953
Iteration 4899, loss = 0.44019600
Iteration 4900, loss = 0.44059595
Iteration 4901, loss = 0.44024876
Iteration 4902, loss = 0.43990369
Iteration 4903, loss = 0.44012067
Iteration 4904, loss = 0.44043047
Iteration 4905, loss = 0.44038733
Iteration 4906, loss = 0.44070739
Iteration 4907, loss = 0.44107553
Iteration 4908, loss = 0.44094932
Iteration 4909, loss = 0.44039701
Iteration 4910, loss = 0.44057769
Iteration 4911, loss = 0.44045700
Iteration 4912, loss = 0.44064135
Iteration 4913, loss = 0.44027642
Iteration 4914, loss = 0.44060971
Iteration 4915, loss = 0.44083180
Iteration 4916, loss = 0.44055995
Iteration 4917, loss = 0.44054420
Iteration 4918, loss = 0.44109479
Iteration 4919, loss = 0.44248041
Iteration 4920, loss = 0.44078450
Iteration 4921, loss = 0.43964700
Iteration 4922, loss = 0.43979124
Iteration 4923, loss = 0.44039658
Iteration 4924, loss = 0.44016145
Iteration 4925, loss = 0.43915363
Iteration 4926, loss = 0.43985386
Iteration 4927, loss = 0.44070059
Iteration 4928, loss = 0.44065875
Iteration 4929, loss = 0.44020258
Iteration 4930, loss = 0.43993545
Iteration 4931, loss = 0.44161298
Iteration 4932, loss = 0.44048233
Iteration 4933, loss = 0.44015095
Iteration 4934, loss = 0.43953412
Iteration 4935, loss = 0.44022730
Iteration 4936, loss = 0.43940224
Iteration 4937, loss = 0.43944163
Iteration 4938, loss = 0.44029994
Iteration 4939, loss = 0.44108323
Iteration 4940, loss = 0.44037477
Iteration 4941, loss = 0.43959828
Iteration 4942, loss = 0.43961202
Iteration 4943, loss = 0.44055022
Iteration 4944, loss = 0.44056596
Iteration 4945, loss = 0.44045016
Iteration 4946, loss = 0.44023913
Iteration 4947, loss = 0.44044283
Iteration 4948, loss = 0.43979278
Iteration 4949, loss = 0.43990657
Iteration 4950, loss = 0.43933143
Iteration 4951, loss = 0.43926118
Iteration 4952, loss = 0.43962498
Iteration 4953, loss = 0.44127099
Iteration 4954, loss = 0.43967540
Iteration 4955, loss = 0.43983786
Iteration 4956, loss = 0.44082725
Iteration 4957, loss = 0.43950129
Iteration 4958, loss = 0.44070382
Iteration 4959, loss = 0.43952663
Iteration 4960, loss = 0.44036803
Iteration 4961, loss = 0.44148991
Iteration 4962, loss = 0.43980520
Iteration 4963, loss = 0.44044724
Iteration 4964, loss = 0.44009290
Iteration 4965, loss = 0.43985711
Iteration 4966, loss = 0.43977143
Iteration 4967, loss = 0.44017400
Iteration 4968, loss = 0.43954547
Iteration 4969, loss = 0.44033912
Iteration 4970, loss = 0.43942458
Iteration 4971, loss = 0.43946202
Iteration 4972, loss = 0.43965803
Iteration 4973, loss = 0.43965426
Iteration 4974, loss = 0.44014834
Iteration 4975, loss = 0.43903952
Iteration 4976, loss = 0.43984009
Iteration 4977, loss = 0.43979157
Iteration 4978, loss = 0.44097716
Iteration 4979, loss = 0.44110774
Iteration 4980, loss = 0.43966397
Iteration 4981, loss = 0.43952897
Iteration 4982, loss = 0.44090152
Iteration 4983, loss = 0.43941061
Iteration 4984, loss = 0.43958019
Iteration 4985, loss = 0.44051255
Iteration 4986, loss = 0.43972798
Iteration 4987, loss = 0.43995465
Iteration 4988, loss = 0.43960162
Iteration 4989, loss = 0.44078472
Iteration 4990, loss = 0.43971428
Iteration 4991, loss = 0.43949269
Iteration 4992, loss = 0.43973942
Iteration 4993, loss = 0.44086237
Iteration 4994, loss = 0.44187720
Iteration 4995, loss = 0.44037153
Iteration 4996, loss = 0.43946020
Iteration 4997, loss = 0.44055154
Iteration 4998, loss = 0.44007077
Iteration 4999, loss = 0.43973214
Iteration 5000, loss = 0.43983486
Iteration 5001, loss = 0.44051905
Iteration 5002, loss = 0.43950823
Iteration 5003, loss = 0.43936958
Iteration 5004, loss = 0.44006510
Iteration 5005, loss = 0.44147649
Iteration 5006, loss = 0.44184977
Iteration 5007, loss = 0.43998384
Iteration 5008, loss = 0.43967359
Iteration 5009, loss = 0.44071557
Iteration 5010, loss = 0.43932338
Iteration 5011, loss = 0.44046920
Iteration 5012, loss = 0.43987096
Iteration 5013, loss = 0.44037629
Iteration 5014, loss = 0.44029074
Iteration 5015, loss = 0.44022525
Iteration 5016, loss = 0.43984799
Iteration 5017, loss = 0.44038144
Iteration 5018, loss = 0.44009449
Iteration 5019, loss = 0.44033629
Iteration 5020, loss = 0.44035478
Iteration 5021, loss = 0.44106514
Iteration 5022, loss = 0.44030796
Iteration 5023, loss = 0.43926716
Iteration 5024, loss = 0.44030807
Iteration 5025, loss = 0.44020317
Iteration 5026, loss = 0.43988204
Iteration 5027, loss = 0.43953166
Iteration 5028, loss = 0.43938021
Iteration 5029, loss = 0.43971260
Iteration 5030, loss = 0.43920394
Iteration 5031, loss = 0.44056124
Iteration 5032, loss = 0.43920383
Iteration 5033, loss = 0.43962344
Iteration 5034, loss = 0.44022607
Iteration 5035, loss = 0.43928669
Iteration 5036, loss = 0.43954293
Iteration 5037, loss = 0.43957039
Iteration 5038, loss = 0.43937295
Iteration 5039, loss = 0.44002550
Iteration 5040, loss = 0.44080953
Iteration 5041, loss = 0.43962037
Iteration 5042, loss = 0.43901239
Iteration 5043, loss = 0.43999076
Iteration 5044, loss = 0.43921656
Iteration 5045, loss = 0.43950284
Iteration 5046, loss = 0.43975365
Iteration 5047, loss = 0.44096913
Iteration 5048, loss = 0.43981714
Iteration 5049, loss = 0.43925198
Iteration 5050, loss = 0.43938484
Iteration 5051, loss = 0.44116355
Iteration 5052, loss = 0.44063142
Iteration 5053, loss = 0.43912710
Iteration 5054, loss = 0.44181988
Iteration 5055, loss = 0.43950470
Iteration 5056, loss = 0.43997222
Iteration 5057, loss = 0.43954127
Iteration 5058, loss = 0.44051965
Iteration 5059, loss = 0.44109247
Iteration 5060, loss = 0.43956213
Iteration 5061, loss = 0.43942861
Iteration 5062, loss = 0.44044996
Iteration 5063, loss = 0.43993903
Iteration 5064, loss = 0.43944105
Iteration 5065, loss = 0.44015578
Iteration 5066, loss = 0.44030121
Iteration 5067, loss = 0.44011215
Iteration 5068, loss = 0.43953259
Iteration 5069, loss = 0.43896076
Iteration 5070, loss = 0.43979030
Iteration 5071, loss = 0.43982898
Iteration 5072, loss = 0.43923572
Iteration 5073, loss = 0.43939538
Iteration 5074, loss = 0.43895798
Iteration 5075, loss = 0.44104243
Iteration 5076, loss = 0.43891771
Iteration 5077, loss = 0.44128948
Iteration 5078, loss = 0.44045562
Iteration 5079, loss = 0.44032140
Iteration 5080, loss = 0.43977708
Iteration 5081, loss = 0.43959397
Iteration 5082, loss = 0.44034304
Iteration 5083, loss = 0.44037136
Iteration 5084, loss = 0.43988012
Iteration 5085, loss = 0.43951197
Iteration 5086, loss = 0.43933777
Iteration 5087, loss = 0.44014024
Iteration 5088, loss = 0.43920634
Iteration 5089, loss = 0.43971862
Iteration 5090, loss = 0.44040109
Iteration 5091, loss = 0.43990179
Iteration 5092, loss = 0.43928611
Iteration 5093, loss = 0.43932912
Iteration 5094, loss = 0.43981497
Iteration 5095, loss = 0.43973812
Iteration 5096, loss = 0.43856086
Iteration 5097, loss = 0.44041765
Iteration 5098, loss = 0.43907180
Iteration 5099, loss = 0.44047350
Iteration 5100, loss = 0.44003085
Iteration 5101, loss = 0.43902254
Iteration 5102, loss = 0.44008961
Iteration 5103, loss = 0.43903801
Iteration 5104, loss = 0.43925286
Iteration 5105, loss = 0.43922895
Iteration 5106, loss = 0.44076348
Iteration 5107, loss = 0.43879520
Iteration 5108, loss = 0.43920144
Iteration 5109, loss = 0.43907759
Iteration 5110, loss = 0.43940045
Iteration 5111, loss = 0.43893247
Iteration 5112, loss = 0.43986791
Iteration 5113, loss = 0.43994775
Iteration 5114, loss = 0.43998027
Iteration 5115, loss = 0.43935831
Iteration 5116, loss = 0.44040364
Iteration 5117, loss = 0.43957789
Iteration 5118, loss = 0.43897718
Iteration 5119, loss = 0.43959711
Iteration 5120, loss = 0.43883391
Iteration 5121, loss = 0.43981153
Iteration 5122, loss = 0.43987681
Iteration 5123, loss = 0.43919246
Iteration 5124, loss = 0.43981709
Iteration 5125, loss = 0.43906195
Iteration 5126, loss = 0.43940658
Iteration 5127, loss = 0.43935884
Iteration 5128, loss = 0.43964737
Iteration 5129, loss = 0.43933169
Iteration 5130, loss = 0.43922628
Iteration 5131, loss = 0.43964214
Iteration 5132, loss = 0.43958269
Iteration 5133, loss = 0.43894412
Iteration 5134, loss = 0.43989046
Iteration 5135, loss = 0.43876580
Iteration 5136, loss = 0.43883168
Iteration 5137, loss = 0.43951777
Iteration 5138, loss = 0.44026561
Iteration 5139, loss = 0.43937270
Iteration 5140, loss = 0.43948292
Iteration 5141, loss = 0.43905652
Iteration 5142, loss = 0.44115651
Iteration 5143, loss = 0.43947887
Iteration 5144, loss = 0.43925133
Iteration 5145, loss = 0.43933599
Iteration 5146, loss = 0.43898029
Iteration 5147, loss = 0.44103775
Iteration 5148, loss = 0.44069764
Iteration 5149, loss = 0.43985847
Iteration 5150, loss = 0.43920443
Iteration 5151, loss = 0.43982999
Iteration 5152, loss = 0.43965266
Iteration 5153, loss = 0.43841358
Iteration 5154, loss = 0.44006105
Iteration 5155, loss = 0.43968686
Iteration 5156, loss = 0.43946671
Iteration 5157, loss = 0.43954454
Iteration 5158, loss = 0.43918343
Iteration 5159, loss = 0.43890898
Iteration 5160, loss = 0.43951611
Iteration 5161, loss = 0.43943716
Iteration 5162, loss = 0.43903493
Iteration 5163, loss = 0.43960446
Iteration 5164, loss = 0.43950762
Iteration 5165, loss = 0.44055170
Iteration 5166, loss = 0.43878089
Iteration 5167, loss = 0.43894152
Iteration 5168, loss = 0.43872195
Iteration 5169, loss = 0.44009374
Iteration 5170, loss = 0.43902635
Iteration 5171, loss = 0.43834495
Iteration 5172, loss = 0.43972038
Iteration 5173, loss = 0.43970426
Iteration 5174, loss = 0.43955433
Iteration 5175, loss = 0.43935633
Iteration 5176, loss = 0.43894998
Iteration 5177, loss = 0.43934500
Iteration 5178, loss = 0.43962438
Iteration 5179, loss = 0.43886513
Iteration 5180, loss = 0.43940345
Iteration 5181, loss = 0.43932830
Iteration 5182, loss = 0.43997814
Iteration 5183, loss = 0.43846137
Iteration 5184, loss = 0.43895771
Iteration 5185, loss = 0.44135521
