The Golden State Warriors are in the Eastern Conference.,1859,disagree
The Wicked Witch of the West is a realistic character.,1860,disagree
Ed Sheeran has no experience playing any musical instruments.,1861,unrelated
"Jack Dorsey was born on November 29, 1976.",1862,disagree
Austria does not have a parliament.,1863,unrelated
Rhode Island was the third state to ratify the Articles of Confederation.,1864,disagree
"The United States Congress fails to meet in Washington, D.C.",1865,unrelated
Blake Edwards began his career in the 1920's.,1866,disagree
In Her Shoes is an unadapted novel.,1867,unrelated
Uzbekistan is a member of the hillside.,1868,disagree
Helios is the son of Zeus.,1869,unrelated
Arrow's soundtrack was only released for the first season.,1870,disagree
Angela Lansbury did not co-own Corymore Productions.,1871,unrelated
Charles had nothing to do with the establishment of the Duchy Home Farm.,1872,disagree
Gennady Golovkin is not a boxer.,1873,unrelated
Abraham Lincoln inhibited rapid modernization of the economy.,1874,disagree
Emma Thompson's first film role was not in The Tall Guy.,1875,disagree
Gabourey Sidibe made her acting debut in a 2010 film.,1876,disagree
David Schwimmer was unable to graduate from a private university in 1988.,1877,unrelated
Tobey Maguire was unqualified to ever receive a nomination for a Golden Globe Award.,1878,unrelated
University of Oxford does not have a main campus.,1879,disagree
Ghostbusters only premiered in San Diego.,1880,disagree
Antarctica is the hottest continent.,1881,disagree
Empathy is the capacity to understand what a flower is experiencing.,1882,unrelated
100 Greatest of All Time was only ever one episode alone.,1883,disagree
Jaime Lannister is not a member of House Lannister.,1884,unrelated
Justified was nominated for ten Primetime Emmy Awards.,1885,disagree
Arcade Fire's third studio album was released in 1986.,1886,unrelated
Chitty Chitty Bang Bang is a British novel.,1887,unrelated
Priyanka Chopra is exclusively from the United States.,1888,disagree
Dawn of the Planet of the Apes is a prequel to a 2011 movie.,1889,disagree
Daniel Craig is the first-longest serving James Bond.,1890,disagree
Dileep did not work as an actor.,1891,disagree
Lauren Graham's middle name is Sarah.,1892,disagree
Instagram is not a photo-sharing application.,1893,disagree
The Boston Celtics are the home team of Seattle.,1894,disagree
Adele's friend didn't post Adele's demo on Myspace.,1895,disagree
Iron Fist was created for Hulu.,1896,disagree
Albania is not a country.,1897,unrelated
Istanbul is not a city.,1898,disagree
Tramadol is incapable of causing constipation.,1899,unrelated
Nineteen Eighty-Four is non-fiction.,1900,disagree
Iraq is not in West Asia.,1901,disagree
Jaden Smith has yet to be born.,1902,disagree
Ed Solomon was born on Mars.,1903,disagree
BYD Auto is a British automobile manufacturer.,1904,unrelated
There are only 300 members total in US Congress.,1905,unrelated
Bradley Cooper is a director.,1906,unrelated
Notes on a Scandal has a soundtrack composed by computer.,1907,disagree
"Kurt Sutter only wrote the pilot for Sons of Anarchy, with Joe Quesada as the main writer of the show.",1908,unrelated
Fernando Alonso is anything except Spanish.,1909,disagree
Attack on Titan is not produced by Wit Studio and Production I.G.,1910,unrelated
Andorra is located in Asia.,1911,disagree
Craig Middlebrooks is a real person.,1912,disagree
Michelle Obama never gave a speech at a Democratic National Convention.,1913,unrelated
Nepal does not have forested hills.,1914,disagree
Donald Glover is not a rapper.,1915,disagree
Dwayne Johnson is French.,1916,disagree
The Americans premiered in Italy.,1917,disagree
The Czech Republic's capital has a population of 1.2 million.,1918,unrelated
Luke Evans did not have his Hollywood breakthrough role starring in the Clash of the Titans 2010 remake.,1919,unrelated
The Academy Honorary Award is given to celebrate motion pictures' failures.,1920,unrelated
Michael Giacchino is musically illiterate.,1921,disagree
Anil Kapoor does not have a career.,1922,unrelated
Bryan Cranston was not in Trumbo.,1923,unrelated
The Democratic Republic of the Congo is in South Africa.,1924,unrelated
William Shatner did not play T. J. Hooker.,1925,unrelated
The Hobbit was written by an English-Dutch author.,1926,disagree
Steffi Graf is an amateur tennis player.,1927,disagree
Abraham Lincoln inhibited rapid modernization of the economy.,1928,unrelated
Sansa Stark was destroyed by an American.,1929,disagree
Drop Dead Gorgeous features a pageant held in a fictional book.,1930,disagree
Kris Kristofferson did not collaborate with Nashville songwriters.,1931,unrelated
Gayathri Raguram finished her career in Charlie Chaplin.,1932,disagree
Patrick Bateman is the villain antagonist of the novel American Psycho.,1933,unrelated
Disinvestment from South Africa was shot down in 1986.,1934,disagree
The Golden State Warriors were founded in 1980.,1935,disagree
Minions was directed by Steven Spielberg and Chris Nolan.,1936,unrelated
Earth is an astronomical body orbiting a comet.,1937,unrelated
Shakira is a only a film producer.,1938,disagree
Pablo Escobar was killed at 47.,1939,disagree
American Horror Story passed on hiring Evan Peters.,1940,disagree
Bring It On (film) had zero involvement from Kirsten Dunst.,1941,unrelated
In Too Deep is a 1999 Indian crime thriller film.,1942,unrelated
Matt Smith started acting in 2009.,1943,unrelated
Texas has been American since its inception.,1944,unrelated
The Heiress (1947 play) was adapted from a novel by a Nigerian-born British writer.,1945,unrelated
Naruto is not originally English.,1946,disagree
All My Children is set on the Moon.,1947,unrelated
Heartlight almost was a song but was rejected by Diamond.,1948,unrelated
"Tanzania has one language, Bantu.",1949,unrelated
Courtney Love appeared in her first crime thriller in 2012.,1950,unrelated
T-Pain is the founder of a record label established in Guam.,1951,unrelated
Saved was a play with zero cast members.,1952,disagree
Devdas was first screened at the 2002 Cannes Film Festival in July.,1953,unrelated
"Hugh Hefer was born May 9, 1926.",1954,disagree
Pi is the ratio of a square's area to its length.,1955,unrelated
Kirk Douglas is in finance for his whole life.,1956,disagree
Michael Jackson was born in 2009.,1957,disagree
Warm Leatherette was released by a British-American publishing house.,1958,unrelated
Super Metroid takes place before Metroid II.,1959,unrelated
Transformers (film) is solely based on a book.,1960,unrelated
Billy Clanton's full name is Billy Clanton.,1961,disagree
Judy Greer was born in 1985.,1962,disagree
Istanbul is not a city.,1963,unrelated
The Black Eyed Peas is a jazz group.,1964,unrelated
Paradise is by Lamborghini.,1965,disagree
Sean Combs was not born in Harlem.,1966,disagree
Doctor Strange is a fictional supervillain.,1967,disagree
Kris Kristofferson did not collaborate with Nashville songwriters.,1968,disagree
Mary Marvel is barely a spin-off of a character from DC Comics.,1969,unrelated
Martin Freeman refused to portray the role of Tim Canterbury.,1970,unrelated
Assassin's Creed is developed by Naughty Dog.,1971,unrelated
Theodore Roosevelt only founded a second party.,1972,disagree
Myles Kennedy has only ever been a part of the band The Mayfield Four.,1973,unrelated
Jamaicans for Justice is a citizens' rights group formed in 1997.,1974,unrelated
Kris Jenner's children all share the last name Kardashian.,1975,unrelated
Cate Blanchett has always refused to be in a production of Hamlet.,1976,disagree
50 First Dates was written by George R. R. Martin.,1977,disagree
Imperium (2016 film) is a restaurant.,1978,disagree
Look at My Dab is by a band formed in 2009.,1979,unrelated
The United Kingdom was the third industrialized country.,1980,disagree
The Walt Disney Company does not own A+E Networks.,1981,unrelated
The Chelsea F.C. is a baseball team.,1982,unrelated
Buckingham Palace lacks early 19th-century interior designs.,1983,unrelated
Little Boy was dropped during the Louisiana Purchase.,1984,disagree
Diana Ross had a total of 10 hits in her career.,1985,unrelated
Charles I's wife was Italian.,1986,disagree
Lymelife is a 2009 film.,1987,disagree
Friday the 13th's main character is a turnip.,1988,unrelated
Eminem sold no albums.,1989,disagree
Casey Ryback is a melodramatic villain.,1990,unrelated
The Eagles are not an American rock group.,1991,unrelated
Martina Navratilova was born in 2000.,1992,unrelated
Istanbul is a village.,1993,unrelated
Lisa Kudrow was only an author.,1994,disagree
Edward Norton is a Gemini.,1995,unrelated
Venice is located in the Gobi Desert.,1996,unrelated
Cannibalism failed to continue into the 19th century.,1997,unrelated
The Dark Half is an American thriller film.,1998,unrelated
The Chelsea F.C. lost competitions between 1965 and 1971.,1999,unrelated
Stars Dance is an artist's last album.,2000,unrelated
Mauritius has low political freedom.,2001,unrelated
Apocalypse Now was not produced by Francis Ford Coppola.,2002,unrelated
KFC is a single sit-down restaurant.,2003,disagree
Mel Brooks has two films ranked in the American Film Institute's list.,2004,unrelated
Saratoga includes Mark Hamill.,2005,unrelated
Little Big Shots premiered on FX.,2006,disagree
Maria Sharapova has yet to receive a suspension.,2007,disagree
Beasts of the Southern Wild was nominated for Best Actress.,2008,unrelated
To The Bone only included canine actors.,2009,unrelated
Friday the 13th's main character is a turnip.,2010,disagree
Vitamin B12 is not an important nutrient.,2011,disagree
Leslie Howard was exclusively an actor.,2012,disagree
Denzel Washington won an award for his pie recipe.,2013,unrelated
Prometheus is a 2014 film that serves as a prequel.,2014,disagree
Tiffany Hwang was a member of Girls' Generation until 2015.,2015,disagree
Gimli is the only character from The Lord of the Rings.,2016,unrelated
Shia LaBeouf was in zero films in 2008.,2017,disagree
Paul McCartney did not marry three times.,2018,disagree
Donnie Wahlberg does not work in movies.,2019,unrelated
Spencer Tracy was only a chef.,2020,disagree
Fahrenheit 451 is a dystopian science fiction body of water.,2021,disagree
Allen Ginsberg wrote a poem about Bangladeshi politicians.,2022,unrelated
Diego Luna is not a producer.,2023,unrelated
Steve Buscemi was denied any role in the film Fargo.,2024,unrelated
Dennis Hopper did not act in an American television drama series.,2025,disagree
Catherine Zeta-Jones has not performed in theatre.,2026,disagree
Don Henley has failed to release compilation albums.,2027,disagree
Jim Jarmusch refused to be involved with Only Lovers Left Alive.,2028,disagree
Jimmy Carter led an Olympics boycott in protest of the Soviet invasion of Iran.,2029,unrelated
Usain Bolt is 100 years old.,2030,unrelated
Gareth Neame has only ever been a model.,2031,disagree
Frenemies premiered on Cartoon Network.,2032,disagree
Bam Margera is not an American.,2033,disagree
World War I failed to draw in the world's economic great powers.,2034,disagree
Paris fails to appear in a number of Greek legends.,2035,unrelated
Lauren Graham is best recognized for her role as Cersei Lannister.,2036,disagree
Hypothyroidism is incapable of causing constipation.,2037,unrelated
Greenpeace is incapable of focusing on the issues of over-fishing.,2038,disagree
The author of the Odyssey is not Homer.,2039,unrelated
Jack Paar was only a radio comedian.,2040,disagree
R. Kelly is the least successful R&B male artist of the 1990s.,2041,unrelated
Bed-ins were intended to be non-violent protests against The Vietnam War.,2042,unrelated
Rope is a classified document.,2043,unrelated
Man of Steel began principal photography in East Los Angeles.,2044,disagree
Borussia Dortmund is a debate club.,2045,disagree
Ronin is a action-comedy film.,2046,disagree
The Night Of is a 10-episode BBC miniseries.,2047,disagree
Anne Frank was not born in a city in Germany.,2048,disagree
Martin Scorsese is not a recipient of the AFI Life Achievement Award.,2049,disagree
San Francisco's initials are FS.,2050,unrelated
Amerigo Vespucci was a horse.,2051,disagree
Steve Coogan is incapable of acting.,2052,unrelated
Adi Shankar is an Mexican-born American film director and producer.,2053,unrelated
The Conjuring is not one of the highest-grossing horror films of all time.,2054,disagree
Tim Allen never worked in American television.,2055,disagree
Cancer has the potential to invade or spread to other parts of the arm.,2056,unrelated
Hillary Clinton was fired from at least 2009 to 2013.,2057,unrelated
Mark Zuckerberg was ranked 10th on Forbes list of The World's Most Powerful People as of 2007.,2058,unrelated
"Triple H was born June 2nd, 1999.",2059,disagree
The Golden State Warriors are in the Eastern Conference.,2060,unrelated
Dean Martin was born Paul Simon.,2061,unrelated
Minnesota is poor.,2062,unrelated
R. Kelly has only released 2 solo studio albums.,2063,disagree
Andrew Jackson was incapable of joining the statesman.,2064,unrelated
The first season of Legion premiered at the Pacific Design Center in 2015.,2065,disagree
Citalopram is a food.,2066,disagree
Gone Girl was not written by Gillian Flynn.,2067,unrelated
Connaught Tunnel is zero miles long.,2068,unrelated
Vincent Cassel refuses to act in sequels.,2069,disagree
Ray Milland has only ever acted on stage.,2070,disagree
Tamara Taylor was born in 1974.,2071,unrelated
Pembroke Castle is the smallest privately owned castle in Wales.,2072,unrelated
Glee did not air on Fox.,2073,disagree
Alec Baldwin has played only leading roles.,2074,unrelated
Jennifer Aniston's father was a French-Italian actor.,2075,disagree
Superior Donuts is a death trap.,2076,unrelated
George H. W. Bush was president of the United States from 1981 to 1989.,2077,disagree
Big Brother 18 is drawn by Marcus Bentley.,2078,unrelated
Briana Banks is a nonsexual model.,2079,unrelated
Odin was unknown in Old English.,2080,unrelated
"Nick Jonas named his fifth studio album ""Last Year Was Complicated.""",2081,disagree
Trent Reznor has not worked since at least 1988.,2082,unrelated
The Danish Girl was only directed by Ron Howard.,2083,unrelated
Diana Ross had a total of 10 hits in her career.,2084,disagree
Tobey Maguire was unqualified to ever receive a nomination for a Golden Globe Award.,2085,disagree
Inhumans is based on a bible story.,2086,unrelated
Hawaii is the tenth-most densely populated state.,2087,disagree
Bridge of Spies was only co-produced by Donald Trump.,2088,unrelated
Vladimir Putin studied German in an American high school.,2089,disagree
Julius Caesar only crossed the Rubicon in 54 BC.,2090,unrelated
American Horror Story has aired on FX since 2009.,2091,unrelated
Steve McQueen only worked in the coal industry.,2092,unrelated
Pixar did not begin in 1979.,2093,disagree
"J. Howard Marshall was born in July 4th, 1999.",2094,unrelated
Marilyn Monroe failed to ever win a Golden Globe.,2095,unrelated
Welcome Back (film) is the first film in a series.,2096,unrelated
There are only 300 members total in US Congress.,2097,disagree
The House of Lusignan was a royal house of Russian origin.,2098,disagree
Leonardo da Vinci only made discoveries in geology.,2099,unrelated
Bal Gangadhar Tilak was born in 1867.,2100,unrelated
David Carradine is not an actor.,2101,unrelated
Noam Chomsky developed a theory of transformational grammar in 1954.,2102,disagree
Heinrich Himmler fought Nazi Germany.,2103,unrelated
Joseph Fiennes is a painter.,2104,disagree
"Natalie Wood was born on January 1, 1930.",2105,disagree
Acting is a pastime of Keanu Reeves.,2106,disagree
Deadpool only appears in German comic books.,2107,unrelated
Rashida Jones was declined a casting in Celeste and Jesse Forever.,2108,unrelated
Samuel L. Jackson is not a highly prolific actor.,2109,disagree
Moana is not animated.,2110,unrelated
Scars to Your Beautiful is by a British singer.,2111,unrelated
Earth is an astronomical body orbiting a comet.,2112,disagree
Grace VanderWaal was born in 1934.,2113,disagree
Punisher's birth name is Francis Castiglione.,2114,unrelated
Saratoga is exclusively a children's film.,2115,unrelated
Pompeii is in Spain.,2116,unrelated
The first movie of The Divergent Series is not a science fiction movie.,2117,unrelated
John Lennon espoused ideology.,2118,disagree
Doctor Strange never appears in American comic books published by Marvel Comics.,2119,unrelated
Steve Buscemi is novels by the Coen brothers.,2120,disagree
"Grey's Anatomy focuses on the non-fictional lives of surgical interns, residents, and attending physicians.",2121,unrelated
Tom Morello was born in Maine.,2122,unrelated
O. J. Simpson was born in 1955.,2123,disagree
Nelson Mandela chose a different avenue for his life than activism.,2124,unrelated
Bryan Cranston was not in Trumbo.,2125,disagree
Kumail Nanjiani and his wife have foregone ever working together professionally.,2126,disagree
Evolution is exclusively a live album.,2127,disagree
The Gadsden flag was named after a Swedish captain.,2128,unrelated
Salman Khan had a role in only one Bollywood production.,2129,unrelated
Havoc is a 2006 film.,2130,disagree
Welcome Back (film) is the first film in a series.,2131,disagree
Paul Bettany has yet to play a Marvel character.,2132,disagree
Life After Death is by a Canadian.,2133,unrelated
Harry Potter is a series of TV shows.,2134,unrelated
Lupe Fiasco released the album Food and Liquor.,2135,disagree
The Golden Girls passed over Beatrice Arthur for a role in the show.,2136,unrelated
Amy Adams is incapable of getting involved with Man of Steel (film).,2137,disagree
Transformers: Revenge of the Fallen grossed less than 800 million dollars around the world.,2138,unrelated
Naturi Naughton is not a singer-songwriter.,2139,unrelated
Black Mirror is only a book.,2140,unrelated
Bharat Arun was born on January.,2141,disagree
30 Seconds to Mars was distributed by Velvet Records.,2142,disagree
Philadelphia is in Alabama.,2143,unrelated
The Voice was renewed for a thirteenth season in June of 2016.,2144,disagree
Gil Sharone began working with anyone except Marilyn Manson.,2145,disagree
The eight-episode first season of Legion premiered at the Pacific Design Center in 2016.,2146,unrelated
Joseph Barbera has no nickname.,2147,disagree
One Direction is a sports group.,2148,unrelated
John McEnroe is unknown.,2149,disagree
Anton Yelchin did not perform in the late 1990s.,2150,disagree
German is a Western Romance Language.,2151,unrelated
History of art only includes computers.,2152,disagree
Logan is directed by James Cameron.,2153,disagree
Denis Leary is a helicopter.,2154,unrelated
Homeland is an American television spy thriller developed by Merv Griffin.,2155,unrelated
American Horror Story airs on Syfy.,2156,disagree
Spiders are not arthropods.,2157,disagree
The Wolf of Wall Street became Scorsese's lowest-grossing movie.,2158,unrelated
Financial crimes is incapable of involving burglary.,2159,unrelated
The Rev is the composer of the song Chapter Four.,2160,unrelated
Connie Britton was not in the first season of American Crime Story.,2161,disagree
Phil Mickelson is not a golfer.,2162,unrelated
Christian Bale has only ever worked with men.,2163,unrelated
Ford Motor Company is a bird.,2164,disagree
Justin Trudeau only completed four years of an engineering program.,2165,unrelated
The Hermetic Order of the Golden Dawn was inactive during the 19th and 20th centuries.,2166,unrelated
Dileep is an American.,2167,disagree
Attack on Titan is an anime released in 2013.,2168,unrelated
Dennis Hopper was uncredited in an Orson Welles drama.,2169,disagree
Paul Wesley is unassociated with Guiding Light.,2170,unrelated
The Nile fails to drain through Tanzania.,2171,disagree
Joe Biden refused to be a member of either political party in the United States.,2172,disagree
Pregnancy is incapable of having the symptom of missed periods.,2173,disagree
Luke Evans took a five-year acting hiatus from 2010 to 2015.,2174,disagree
Judith Barsi has never been on television.,2175,disagree
"The Eagles put out the lizard, ""Take It to the Limit.""",2176,unrelated
Purple is only by Backstreet Boys.,2177,disagree
Jawbreaker (film) is the highest grossing high school film.,2178,disagree
Attack on Titan is not produced by Wit Studio and Production I.G.,2179,disagree
Will Ferrell worked only with Bob Ross.,2180,disagree
Saskatchewan is bordered on the west by a monarchy.,2181,disagree
The Crown (TV series) earned Foy zero Screen Actors Guild Awards.,2182,unrelated
Austria is not in Europe.,2183,disagree
Silicon Valley is in the third most extensive U.S. state by area and is very cultured.,2184,unrelated
The Free State of Prussia did not replace the Kingdom of Prussia in 1918.,2185,disagree
Lion was not written by Luke Davies.,2186,unrelated
Franklin D. Roosevelt was not president of the United States.,2187,unrelated
The Dogs D'Amour formed in Boston.,2188,unrelated
"Vallejo, California is outside of Solano County.",2189,disagree
Jared Leto has directed music videos for Aerosmith.,2190,disagree
Bal Gangadhar Tilak refused to teach.,2191,disagree
Sunburn was released by Universal Pictures.,2192,disagree
Al Capone was released after ten years.,2193,disagree
Lahore is an actor.,2194,unrelated
Boston University is unqualified to offer medical degrees.,2195,disagree
The Magna Carta was written in 1500.,2196,disagree
"The Declaration of Independence was adopted on July 4th, 1775 in the United States.",2197,disagree
Laurence Olivier was not in Wuthering Heights.,2198,unrelated
Back to the Future Part II is a prequel.,2199,unrelated
Black Widow is a super villain.,2200,unrelated
Bali is not in Australia.,2201,disagree
Bronson (film) is a documentary.,2202,disagree
Prince has not released any albums.,2203,disagree
The Voice was renewed for a thirteenth season in June of 2016.,2204,unrelated
Amy Adams appeared in a film directed by Tim Burton.,2205,disagree
Paris is also known as death.,2206,unrelated
Disney is a minor film studio.,2207,disagree
Buckingham Palace has pink stone.,2208,unrelated
Split was written solely by Christopher Nolan.,2209,disagree
Anna Kendrick made her film debut in the 2016 film Trolls.,2210,unrelated
Earl Warren worked as a government official impersonator.,2211,unrelated
Venice is located in the Gobi Desert.,2212,disagree
The Chelsea F.C. lost competitions between 1965 and 1971.,2213,disagree
Hawaii's largest island is Kauai.,2214,disagree
Minions was directed by Steven Spielberg and Chris Nolan.,2215,disagree
FC Barcelona won the pepperoni pizza in 2011.,2216,unrelated
Evan Rachel Wood avoided to appear in television series her whole life.,2217,disagree
Julius Caesar is a politician.,2218,disagree
The Amazing Spider-Man 2 is expanding its content.,2219,disagree
Poland has a ranking on the Human Development Index.,2220,disagree
The Voice is not a competition.,2221,unrelated
John Lennon lacked political and peace activism.,2222,unrelated
Legion was created in the 2000's.,2223,unrelated
Alec Baldwin was the wombat with the most SAG Awards.,2224,unrelated
Transformers: Dark of the Moon is an animated film.,2225,disagree
One Direction's Where We Are Tour was a commercial flop.,2226,disagree
Alex Rodriguez's career ended after 17 years.,2227,disagree
Memento depicts the story of a man who has excellent memory.,2228,unrelated
Joy's name is Janice Watts.,2229,unrelated
A Nightmare on Elm Street has an estimated budget of $3 million.,2230,disagree
American Horror Story has aired on FX since 2009.,2231,disagree
De Profundis is a novel.,2232,unrelated
Scars to Your Beautiful is a debut single by Alessia Cara.,2233,disagree
Jensen Ackles is not an actor and director.,2234,unrelated
Wayne Rooney is not an athlete.,2235,disagree
Doctor Strange is a fictional supervillain.,2236,unrelated
My Bloody Valentine 3D stars animals.,2237,disagree
Louis C.K. has worked on Louie without any breaks.,2238,disagree
Gabrielle Union has only ever been an author.,2239,disagree
The 1983-84 NBA season was unique and unlike any other ever.,2240,disagree
Eminem was not a member of The Dirty Dozen.,2241,unrelated
Ethiopia lacks any highlands.,2242,unrelated
Horrible Bosses is an Ecuadorian film.,2243,unrelated
Billy Ray Cyrus acted on a Disney Channel series until 2017.,2244,disagree
Brittany Murphy was born in Texas.,2245,unrelated
Boston University is unqualified to offer bachelor's degrees.,2246,unrelated
The television series Fargo has a serialized format.,2247,disagree
Tigers are not depicted in modern literature.,2248,unrelated
Superunknown sold less than 10 copies.,2249,disagree
The Crazies was released in 2011.,2250,unrelated
David Carradine acted in 11 feature films.,2251,disagree
Ted Bundy had twenty separate trials.,2252,disagree
Little Mix is a milkshake.,2253,disagree
Emma Stone refused to ever be an actress.,2254,disagree
Gift of the Night Fury exclusively stars the voices of people from Kenya.,2255,unrelated
The main character of Memento abstains from using tattoos to track information he cannot remember.,2256,disagree
Bahrain's largest island is Mahmoud Farshchian.,2257,unrelated
Philip V of Spain was the third member of the House of Bourbon.,2258,disagree
Steffi Graf is an amateur tennis player.,2259,unrelated
The Silence of the Lambs was a novel written by Anthony Hopkins.,2260,disagree
Georgia Institute of Technology's football team have won zero national championships.,2261,disagree
The Hunger Games is the first in Lord of the Rings series.,2262,unrelated
Margaret Osborne duPont was an Armenian.,2263,disagree
The Fate of the Furious premiered in Boston only.,2264,unrelated
Zootopia is an animal.,2265,unrelated
The Academy Honorary Award is given by the critics.,2266,disagree
Famous in Love failed to star any actors.,2267,disagree
Bridge of Spies was only co-produced by Donald Trump.,2268,disagree
Jensen Ackles is known for his roles in television as Eric Brady in General Hospital.,2269,unrelated
Nicki Minaj did not make the album Pink Friday: Roman Reloaded.,2270,unrelated
Unapologetic is a song on Rihanna's album Umbrella.,2271,unrelated
Judd Apatow was incapable of producing Superbad.,2272,unrelated
Beauty Shop fails to feature Gina as a character.,2273,disagree
G.I. Jane includes only German actresses.,2274,disagree
Catching Fire is historical fiction.,2275,disagree
Modern Family is a movie.,2276,unrelated
Terminator Genisys is not a soft reboot of the film series.,2277,disagree
Olivia Wilde is a beef wellington.,2278,unrelated
Missing is a horror film.,2279,disagree
Jane Eyre is based on a novel of a different name.,2280,unrelated
C. S. Forester wrote tales of land-based warfare.,2281,unrelated
John McEnroe is unknown.,2282,unrelated
Hilary Swank was born in 2017.,2283,disagree
Look at My Dab is barely by an American hip hop group.,2284,unrelated
Diana was released exclusively by Studio 54.,2285,unrelated
Adventure Time lost six Primetime Emmy Awards.,2286,disagree
The United States Environmental Protection Agency's establishment was proposed only by Steve Harvey.,2287,unrelated
Nikolaj Coster-Waldau refused to ever be an actor.,2288,unrelated
Gwen Stefani does not work in the music industry.,2289,unrelated
Little Boy was dropped during the Louisiana Purchase.,2290,unrelated
"Beverly Hills, 90210 was a non-political or social commentary show.",2291,disagree
Heartbreak Ridge was filmed only in black and white.,2292,disagree
The Democratic Republic of the Congo is in South Africa.,2293,disagree
Tom Cruise started his career at age 24.,2294,unrelated
Terminator Salvation is a film about a British-born Australian actor.,2295,unrelated
Ruth Negga was born in the Philippines.,2296,unrelated
The Crazies was released in 2011.,2297,disagree
Snoop Dogg has not starred in motion pictures.,2298,unrelated
Are You Experienced is a single by a rock band.,2299,disagree
The Host starred actors and actresses exclusively from Slovenia.,2300,unrelated
"Her was given a select release on January 10, 2014.",2301,unrelated
Andrew Wood (singer) is a dancer.,2302,unrelated
Michael Clarke Duncan missed out on every 2003 superhero film.,2303,disagree
Paul Wesley was born in 1972.,2304,unrelated
Daniel Craig failed to have an acting career.,2305,disagree
Marilyn Monroe was a Bollywood star.,2306,disagree
Unforgettable is directed by James Cameron.,2307,disagree
Assassin's Creed is not developed by Ubisoft.,2308,disagree
Stanley Tucci was born in the 1930s.,2309,disagree
Asia has no trade with Europe.,2310,disagree
Borussia Dortmund is a debate club.,2311,unrelated
A Few Good Men is an Armenian film.,2312,unrelated
Love Actually is a dramatic TV show.,2313,unrelated
Jamaicans for Justice is a book.,2314,unrelated
Martina Hingis was born in 1930.,2315,disagree
Dhool is an action masala film released in December 2003.,2316,disagree
Spider-Man: Homecoming is intended to be the second book in the Superman series.,2317,unrelated
The Fate of the Furious premiered in Boston only.,2318,disagree
Lil Wayne's sixth album is unnamed.,2319,unrelated
In Too Deep is a 1999 Indian crime thriller film.,2320,disagree
Mexico's war with France began in 1930.,2321,disagree
Keanu Reeves is a car.,2322,disagree
Myles Kennedy has only ever been a part of the band The Mayfield Four.,2323,disagree
Trevor Noah does not host a show.,2324,disagree
Kevin Spacey was fired in London.,2325,disagree
Mad Men was only created by Barack Obama.,2326,unrelated
The Promise was released in 3D by an American business magnate.,2327,disagree
Cape Fear is a dog from 1991.,2328,disagree
KFC went through many changes in dog ownership.,2329,disagree
Denzel Washington won an award for his pie recipe.,2330,disagree
John Fante is an American novelist.,2331,unrelated
Emmanuel Adebayor is only German.,2332,disagree
Gil Sharone began working with a band formed by anyone except Daisy Berkowitz.,2333,unrelated
Mrs Henderson Presents was directed by James Cameron.,2334,unrelated
That's So Raven did not debut on Disney Channel.,2335,disagree
Shah Rukh Khan has only appeared in African films.,2336,unrelated
Jackfruit is native to parts of Southeast Russia.,2337,disagree
John Mayer had no record label during his career.,2338,disagree
Extracorporeal shockwave therapy (ESWT) isn't used in physical therapy.,2339,disagree
Shakira has only seven albums.,2340,disagree
Lipstick Under My Burkha is a 2014 film.,2341,unrelated
David Koepp only directed Premium Rush.,2342,disagree
Leighton Meester is a cat.,2343,disagree
Heikegani is a species of lobster.,2344,unrelated
Grunge was unable to ever achieve commercial success.,2345,disagree
"Penny Dreadful premiered on May 11, 2014.",2346,unrelated
Paramore is an album released in 2011.,2347,unrelated
Brooks Wackerman is an English musician.,2348,unrelated
Katy Perry is not a singer.,2349,unrelated
Red Velvet (band) is S.M. Entertainment.,2350,unrelated
Mike Pence is not a Republican.,2351,unrelated
Watchmen was number 91 on The Comics Journals list of the top 100 comics of the 20th century that was published in 2001.,2352,disagree
Black Mirror was first broadcast in 2009.,2353,disagree
Frank Zappa's first album was not released in 1966.,2354,disagree
Remote Control Productions has not provided the scores for The Last Samurai.,2355,disagree
Aluminium is highly poisonous to plants.,2356,disagree
Jackfruit is believed to have originated in the Amazon.,2357,disagree
Home Alone is a Thanksgiving comedy film.,2358,unrelated
International Relations only includes the entertainment industry.,2359,disagree
Walt Whitman was born in Garden City on Long Island.,2360,disagree
Lyme disease is caused by spider bites.,2361,disagree
The G1 Climax is held every other August.,2362,unrelated
Superunknown sold less than 10 copies.,2363,unrelated
Joffrey Baratheon is portrayed by a dog.,2364,disagree
"Marie Antoinette was born on November 2nd, 1733.",2365,unrelated
The Lion King was only released in 1345.,2366,unrelated
Outlander is not based on novels by Diana Gabaldon.,2367,unrelated
"Eric Trump is the child of a man born on June 14, 1422.",2368,disagree
Kerala is an American state.,2369,unrelated
Hugo Weaving refused to voice Noah.,2370,disagree
Transformers: The Last Knight was unable to cast Tyrese Gibson.,2371,disagree
"The 2013 NBA draft was held in Brooklyn, New York in December 2012.",2372,unrelated
Song Sung Blue was only recorded by Neil Young.,2373,unrelated
Fred Savage was born in 1979.,2374,unrelated
Uranus is the coldest ice cream in the shop.,2375,unrelated
Portia de Rossi appeared on a box.,2376,disagree
Tom Hiddleston turned down the opportunity to appear in Henry V.,2377,unrelated
Zayn Malik is incapable of being a singer or songwriter.,2378,disagree
Abigail Breslin was incapable of starring in No Reservations.,2379,disagree
